Orario;Umidità dell'aria (%);Pressione (mPa);Temperatura dell'aria (°C);Punto di rugiada (°C);Direzione del vento (°);Velocità media del vento (km/h);Batteria (V);Fotocamera;Tipo di device;flags;hw;Latitudine;Livello liquido (mm);Longitudine;Lux;Umidità fogliare (%);Umidità suolo superficie (%);Umidità suolo profondità (%);Massima velocità del vento (km/h);Temperatura liquido (°C);pH;Foto;Pannello solare;Quantità di pioggia (mm);Qualità Segnale (dBm);rst;sd;Potenziale idrico 1 (Superficie);Potenziale idrico 2;Umidità suolo 1 (Superficie) (%);Umidità suolo 2 (%);Umidità suolo 3 (%);Umidità suolo 4 (%);Umidità suolo 5 (%);Umidità suolo 6 (%);Umidità suolo 7 (%);Umidità suolo 8 (%);Umidità suolo 9 (%);sms1;sms2;SNR;Radiazione solare (W/m2);Salinità suolo 1 (Superficie) (°C);Salinità suolo 2 (°C);Salinità suolo 3 (°C);Salinità suolo 4 (°C);Salinità suolo 5 (°C);Salinità suolo 6 (°C);Salinità suolo 7 (°C);Salinità suolo 8 (°C);Salinità suolo 9 (°C);Temperatura suolo 1 (Superficie) (°C);Temperatura suolo 2 (°C);Temperatura suolo 3 (°C);Temperatura suolo 4 (°C);Temperatura suolo 5 (°C);Temperatura suolo 6 (°C);Temperatura suolo 7 (°C);Temperatura suolo 8 (°C);Temperatura suolo 9 (°C);vpd;Umidità fogliare 1 (min);Umidità fogliare 2 (min);ID Sensore;Descrizione
2022-08-19 00:00:;;;;;;;3.69;;;;;;;;;;19.9;22.35;;;;;;;;;;;;19.9;22.35;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 23:00:;;;;;;;3.7;;;;;;;;;;19.95;22.35;;;;;;;;;;;;19.95;22.35;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 22:00:;;;;;;;3.7;;;;;;;;;;20;22.35;;;;;;;;;;;;20;22.35;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 21:00:;;;;;;;3.7;;;;;;;;;;20;22.35;;;;;;;;;;;;20;22.35;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 20:00:;;;;;;;3.7;;;;;;;;;;20;22.3;;;;;;;;;;;;20;22.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 19:00:;;;;;;;3.7;;;;;;;;;;20;22.4;;;;;;;;;;;;20;22.4;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 18:00:;;;;;;;3.7;;;;;;;;;;20;22.4;;;;;;;;;;;;20;22.4;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 17:00:;;;;;;;3.71;;;;;;;;;;20;22.35;;;;;;;;;;;;20;22.35;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 16:00:;;;;;;;3.73;;;;;;;;;;20.05;22.4;;;;;;;;;;;;20.05;22.4;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 15:00:;;;;;;;3.94;;;;;;;;;;20;22.35;;;;;;;;;;;;20;22.35;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 14:00:;;;;;;;3.94;;;;;;;;;;20;22.4;;;;;;;;;;;;20;22.4;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 13:00:;;;;;;;3.95;;;;;;;;;;20.1;22.4;;;;;;;;;;;;20.1;22.4;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 12:00:;;;;;;;4.27;;;;;;;;;;20;22.4;;;;;;;;;;;;20;22.4;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 11:00:;;;;;;;4.13;;;;;;;;;;20;22.4;;;;;;;;;;;;20;22.4;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 10:00:;;;;;;;3.95;;;;;;;;;;20.05;22.45;;;;;;;;;;;;20.05;22.45;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 09:00:;;;;;;;4.27;;;;;;;;;;20;22.4;;;;;;;;;;;;20;22.4;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 08:00:;;;;;;;4.27;;;;;;;;;;20.05;22.45;;;;;;;;;;;;20.05;22.45;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 07:00:;;;;;;;4.27;;;;;;;;;;20.1;22.5;;;;;;;;;;;;20.1;22.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 06:00:;;;;;;;4.27;;;;;;;;;;20.1;22.45;;;;;;;;;;;;20.1;22.45;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 05:00:;;;;;;;4.26;;;;;;;;;;20.2;22.5;;;;;;;;;;;;20.2;22.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 04:00:;;;;;;;4.27;;;;;;;;;;20.2;22.5;;;;;;;;;;;;20.2;22.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 03:00:;;;;;;;4.27;;;;;;;;;;20.2;22.5;;;;;;;;;;;;20.2;22.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 02:00:;;;;;;;4.26;;;;;;;;;;20.2;22.55;;;;;;;;;;;;20.2;22.55;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 01:00:;;;;;;;4.26;;;;;;;;;;20.2;22.5;;;;;;;;;;;;20.2;22.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-18 00:00:;;;;;;;4.27;;;;;;;;;;20.2;22.5;;;;;;;;;;;;20.2;22.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 23:00:;;;;;;;4.27;;;;;;;;;;20.25;22.5;;;;;;;;;;;;20.25;22.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 22:00:;;;;;;;4.27;;;;;;;;;;20.25;22.55;;;;;;;;;;;;20.25;22.55;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 21:00:;;;;;;;4.27;;;;;;;;;;20.25;22.55;;;;;;;;;;;;20.25;22.55;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 20:00:;;;;;;;4.27;;;;;;;;;;20.3;22.55;;;;;;;;;;;;20.3;22.55;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 19:00:;;;;;;;4.27;;;;;;;;;;20.3;22.5;;;;;;;;;;;;20.3;22.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 18:00:;;;;;;;4.26;;;;;;;;;;20.3;22.55;;;;;;;;;;;;20.3;22.55;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 17:00:;;;;;;;4.26;;;;;;;;;;20.3;22.55;;;;;;;;;;;;20.3;22.55;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 16:00:;;;;;;;4.26;;;;;;;;;;20.3;22.55;;;;;;;;;;;;20.3;22.55;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 15:00:;;;;;;;4.26;;;;;;;;;;20.3;22.5;;;;;;;;;;;;20.3;22.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 14:00:;;;;;;;4.26;;;;;;;;;;20.25;22.5;;;;;;;;;;;;20.25;22.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 13:00:;;;;;;;4.26;;;;;;;;;;20.2;22.5;;;;;;;;;;;;20.2;22.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 12:00:;;;;;;;4.26;;;;;;;;;;20.3;22.55;;;;;;;;;;;;20.3;22.55;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 11:00:;;;;;;;4.26;;;;;;;;;;20.3;22.6;;;;;;;;;;;;20.3;22.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 10:00:;;;;;;;4.26;;;;;;;;;;20.3;22.6;;;;;;;;;;;;20.3;22.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 09:00:;;;;;;;4.26;;;;;;;;;;20.3;22.6;;;;;;;;;;;;20.3;22.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 08:00:;;;;;;;4.27;;;;;;;;;;20.3;22.6;;;;;;;;;;;;20.3;22.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 07:00:;;;;;;;4.27;;;;;;;;;;20.4;22.6;;;;;;;;;;;;20.4;22.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 06:00:;;;;;;;3.89;;;;;;;;;;20.4;22.75;;;;;;;;;;;;20.4;22.75;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 05:00:;;;;;;;3.69;;;;;;;;;;20.4;22.8;;;;;;;;;;;;20.4;22.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 04:00:;;;;;;;3.69;;;;;;;;;;20.4;22.8;;;;;;;;;;;;20.4;22.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 03:00:;;;;;;;3.69;;;;;;;;;;20.45;22.75;;;;;;;;;;;;20.45;22.75;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 02:00:;;;;;;;3.69;;;;;;;;;;20.45;22.8;;;;;;;;;;;;20.45;22.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 01:00:;;;;;;;3.69;;;;;;;;;;20.5;22.85;;;;;;;;;;;;20.5;22.85;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-17 00:00:;;;;;;;3.69;;;;;;;;;;20.45;22.8;;;;;;;;;;;;20.45;22.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 23:00:;;;;;;;3.69;;;;;;;;;;20.45;22.8;;;;;;;;;;;;20.45;22.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 22:00:;;;;;;;3.69;;;;;;;;;;20.5;22.8;;;;;;;;;;;;20.5;22.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 21:00:;;;;;;;3.69;;;;;;;;;;20.5;22.8;;;;;;;;;;;;20.5;22.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 20:00:;;;;;;;3.69;;;;;;;;;;20.5;22.8;;;;;;;;;;;;20.5;22.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 19:00:;;;;;;;3.69;;;;;;;;;;20.5;22.8;;;;;;;;;;;;20.5;22.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 18:00:;;;;;;;3.7;;;;;;;;;;20.5;22.8;;;;;;;;;;;;20.5;22.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 17:00:;;;;;;;4.27;;;;;;;;;;20.5;22.75;;;;;;;;;;;;20.5;22.75;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 16:00:;;;;;;;4.27;;;;;;;;;;20.5;22.8;;;;;;;;;;;;20.5;22.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 15:00:;;;;;;;4.27;;;;;;;;;;20.5;22.75;;;;;;;;;;;;20.5;22.75;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 14:00:;;;;;;;4.26;;;;;;;;;;20.5;22.8;;;;;;;;;;;;20.5;22.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 13:00:;;;;;;;4.27;;;;;;;;;;20.5;22.8;;;;;;;;;;;;20.5;22.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 12:00:;;;;;;;4.26;;;;;;;;;;20.55;22.8;;;;;;;;;;;;20.55;22.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 11:00:;;;;;;;4.27;;;;;;;;;;20.55;22.85;;;;;;;;;;;;20.55;22.85;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 10:00:;;;;;;;4.27;;;;;;;;;;20.55;22.85;;;;;;;;;;;;20.55;22.85;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 09:00:;;;;;;;4.27;;;;;;;;;;20.6;22.9;;;;;;;;;;;;20.6;22.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 08:00:;;;;;;;4.27;;;;;;;;;;20.65;22.9;;;;;;;;;;;;20.65;22.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 07:00:;;;;;;;4.27;;;;;;;;;;20.7;22.9;;;;;;;;;;;;20.7;22.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 06:00:;;;;;;;4.27;;;;;;;;;;20.7;23;;;;;;;;;;;;20.7;23;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 05:00:;;;;;;;4.26;;;;;;;;;;20.7;23;;;;;;;;;;;;20.7;23;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 04:00:;;;;;;;4.27;;;;;;;;;;20.7;22.95;;;;;;;;;;;;20.7;22.95;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 03:00:;;;;;;;4.26;;;;;;;;;;20.75;23;;;;;;;;;;;;20.75;23;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 02:00:;;;;;;;4.27;;;;;;;;;;20.75;23;;;;;;;;;;;;20.75;23;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 01:00:;;;;;;;4.26;;;;;;;;;;20.75;23;;;;;;;;;;;;20.75;23;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-16 00:00:;;;;;;;4.26;;;;;;;;;;20.8;23;;;;;;;;;;;;20.8;23;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 23:00:;;;;;;;4.26;;;;;;;;;;20.8;23;;;;;;;;;;;;20.8;23;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 22:00:;;;;;;;4.26;;;;;;;;;;20.8;23.05;;;;;;;;;;;;20.8;23.05;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 21:00:;;;;;;;4.26;;;;;;;;;;20.8;23;;;;;;;;;;;;20.8;23;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 20:00:;;;;;;;4.27;;;;;;;;;;20.9;23.05;;;;;;;;;;;;20.9;23.05;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 19:00:;;;;;;;4.27;;;;;;;;;;20.9;23.1;;;;;;;;;;;;20.9;23.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 18:00:;;;;;;;4.26;;;;;;;;;;20.9;23.1;;;;;;;;;;;;20.9;23.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 17:00:;;;;;;;4.26;;;;;;;;;;20.9;23.1;;;;;;;;;;;;20.9;23.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 16:00:;;;;;;;4.26;;;;;;;;;;20.85;23.05;;;;;;;;;;;;20.85;23.05;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 15:00:;;;;;;;4.26;;;;;;;;;;20.9;23.05;;;;;;;;;;;;20.9;23.05;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 14:00:;;;;;;;4.26;;;;;;;;;;20.9;23.1;;;;;;;;;;;;20.9;23.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 13:00:;;;;;;;4.26;;;;;;;;;;20.9;23.1;;;;;;;;;;;;20.9;23.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 12:00:;;;;;;;4.26;;;;;;;;;;20.95;23.15;;;;;;;;;;;;20.95;23.15;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 11:00:;;;;;;;4.26;;;;;;;;;;20.95;23.1;;;;;;;;;;;;20.95;23.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 10:00:;;;;;;;4.26;;;;;;;;;;21;23.1;;;;;;;;;;;;21;23.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 09:00:;;;;;;;4.26;;;;;;;;;;21;23.2;;;;;;;;;;;;21;23.2;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 08:00:;;;;;;;4.26;;;;;;;;;;21;23.15;;;;;;;;;;;;21;23.15;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 07:00:;;;;;;;4.27;;;;;;;;;;21;23.2;;;;;;;;;;;;21;23.2;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 06:00:;;;;;;;4.27;;;;;;;;;;21.1;23.25;;;;;;;;;;;;21.1;23.25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 05:00:;;;;;;;4.27;;;;;;;;;;21.15;23.3;;;;;;;;;;;;21.15;23.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 04:00:;;;;;;;4.27;;;;;;;;;;21.15;23.3;;;;;;;;;;;;21.15;23.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 03:00:;;;;;;;4.16;;;;;;;;;;21.15;23.3;;;;;;;;;;;;21.15;23.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 02:00:;;;;;;;3.68;;;;;;;;;;21.2;23.3;;;;;;;;;;;;21.2;23.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 01:00:;;;;;;;3.68;;;;;;;;;;21.2;23.35;;;;;;;;;;;;21.2;23.35;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-15 00:00:;;;;;;;3.68;;;;;;;;;;21.25;23.35;;;;;;;;;;;;21.25;23.35;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-14 23:00:;;;;;;;3.68;;;;;;;;;;21.3;23.35;;;;;;;;;;;;21.3;23.35;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-14 22:00:;;;;;;;3.68;;;;;;;;;;21.3;23.45;;;;;;;;;;;;21.3;23.45;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-14 21:00:;;;;;;;3.68;;;;;;;;;;21.35;23.4;;;;;;;;;;;;21.35;23.4;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-14 20:00:;;;;;;;3.69;;;;;;;;;;21.4;23.4;;;;;;;;;;;;21.4;23.4;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-14 19:00:;;;;;;;3.98;;;;;;;;;;21.3;23.4;;;;;;;;;;;;21.3;23.4;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-14 18:00:;;;;;;;4.27;;;;;;;;;;21.4;23.45;;;;;;;;;;;;21.4;23.45;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-14 17:00:;;;;;;;4.27;;;;;;;;;;21.4;23.4;;;;;;;;;;;;21.4;23.4;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2022-08-14 16:00:;;;;;;;4.26;;;;;;;;;;21.5;23.4;;;;;;;;;;;;21.5;23.4;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
